ticket_id,customer_id,agent_id,category,created_at,first_response_at,resolved_at,satisfaction_score,is_repeat
T100231,C232,A08,ORDER,2024-04-12 02:14:00,2024-04-12 03:43:00,2024-04-13 00:17:00,4.7,False
T100232,C233,A01,ORDER,2024-01-03 14:44:00,2024-01-03 16:37:00,2024-01-05 23:00:00,3.0,False
T100233,C234,A02,ORDER,2024-04-01 00:41:00,2024-04-01 02:35:00,2024-04-02 16:02:00,4.6,False
T100234,C235,A03,ORDER,2024-02-29 17:54:00,2024-02-29 18:09:00,2024-03-01 12:35:00,5.0,False
T100235,C236,A04,ORDER,2024-03-27 21:58:00,2024-03-27 22:54:00,2024-03-28 02:52:00,3.1,False
T100236,C237,A05,ORDER,2024-03-20 18:01:00,2024-03-20 19:31:00,2024-03-23 02:31:00,4.4,False
T100237,C238,A06,ORDER,2024-02-21 05:32:00,2024-02-21 05:36:00,2024-02-21 07:40:00,5.0,False
T100238,C239,A07,ORDER,2024-02-07 04:33:00,2024-02-07 05:28:00,2024-02-08 11:14:00,4.6,False
T100239,C240,A08,ORDER,2024-03-16 16:20:00,2024-03-16 17:43:00,2024-03-16 19:16:00,4.0,False
T100240,C241,A01,ORDER,2024-01-17 01:28:00,2024-01-17 03:03:00,2024-01-19 09:24:00,4.8,False
T100241,C242,A02,ORDER,2024-03-11 12:54:00,2024-03-11 13:45:00,2024-03-14 12:10:00,4.4,False
T100242,C243,A03,ORDER,2024-01-12 10:46:00,2024-01-12 12:29:00,2024-01-13 10:21:00,3.6,False
T100243,C244,A04,ORDER,2024-03-18 17:52:00,2024-03-18 19:13:00,2024-03-19 16:47:00,3.4,False
T100244,C245,A05,ORDER,2024-03-16 04:51:00,2024-03-16 04:59:00,2024-03-17 21:43:00,4.0,False
T100245,C246,A06,ORDER,2024-01-11 18:17:00,2024-01-11 18:52:00,2024-01-13 06:40:00,3.7,False
T100246,C247,A07,ORDER,2024-03-31 16:46:00,2024-03-31 18:38:00,2024-04-01 20:33:00,3.7,False
T100247,C248,A08,ORDER,2024-02-19 05:43:00,2024-02-19 05:46:00,2024-02-20 08:22:00,3.4,False
T100248,C249,A01,ORDER,2024-04-04 08:33:00,2024-04-04 08:48:00,2024-04-04 22:28:00,4.7,False
T100249,C250,A02,ORDER,2024-01-05 01:35:00,2024-01-05 02:18:00,2024-01-05 20:00:00,4.4,False
T100250,C251,A03,ORDER,2024-01-22 10:47:00,2024-01-22 12:46:00,2024-01-24 05:09:00,3.7,False
T100251,C252,A04,ORDER,2024-02-29 06:15:00,2024-02-29 07:40:00,2024-03-02 11:15:00,3.5,False
T100252,C253,A05,ORDER,2024-01-23 02:43:00,2024-01-23 03:03:00,2024-01-25 08:54:00,3.3,False
T100253,C254,A06,ORDER,2024-02-09 13:26:00,2024-02-09 14:14:00,2024-02-11 02:51:00,3.2,False
T100254,C255,A07,ORDER,2024-03-20 13:37:00,2024-03-20 15:29:00,2024-03-22 19:57:00,4.3,False
T100255,C256,A08,ORDER,2024-01-18 02:03:00,2024-01-18 02:31:00,2024-01-19 20:52:00,3.2,False
T100256,C257,A01,ORDER,2024-03-22 04:27:00,2024-03-22 05:37:00,2024-03-23 06:25:00,4.9,False
T100257,C258,A02,ORDER,2024-01-13 01:58:00,2024-01-13 02:55:00,2024-01-14 03:43:00,3.6,False
T100258,C259,A03,ORDER,2024-01-22 16:17:00,2024-01-22 17:48:00,2024-01-24 05:52:00,3.1,False
T100259,C260,A04,ORDER,2024-03-11 08:06:00,2024-03-11 09:37:00,2024-03-12 06:35:00,4.7,False
T100260,C261,A05,ORDER,2024-04-05 01:42:00,2024-04-05 03:22:00,2024-04-07 08:48:00,3.7,False
T100261,C262,A06,ORDER,2024-01-21 04:35:00,2024-01-21 04:51:00,2024-01-21 18:19:00,3.7,False
T100262,C263,A07,ORDER,2024-02-05 23:25:00,2024-02-06 00:21:00,2024-02-06 03:48:00,3.2,False
T100263,C264,A08,ORDER,2024-04-21 06:08:00,2024-04-21 07:31:00,2024-04-22 17:45:00,4.3,False
T100264,C265,A01,ORDER,2024-04-28 16:25:00,2024-04-28 17:17:00,2024-04-28 22:03:00,3.7,False
T100265,C266,A02,ORDER,2024-03-10 11:14:00,2024-03-10 12:35:00,2024-03-11 01:25:00,4.6,False
T100266,C267,A03,ORDER,2024-02-23 04:21:00,2024-02-23 05:38:00,2024-02-24 07:44:00,4.3,False
T100267,C268,A04,ORDER,2024-02-11 07:22:00,2024-02-11 08:08:00,2024-02-11 08:09:00,4.8,False
T100268,C269,A05,ORDER,2024-03-14 00:20:00,2024-03-14 00:34:00,2024-03-14 16:48:00,4.2,False
T100269,C270,A06,ORDER,2024-03-11 17:55:00,2024-03-11 19:51:00,2024-03-13 09:22:00,4.6,False
T100270,C271,A07,ORDER,2024-02-05 08:01:00,2024-02-05 09:40:00,2024-02-06 11:18:00,4.4,False
T100271,C272,A08,ORDER,2024-01-03 11:58:00,2024-01-03 13:45:00,2024-01-06 04:33:00,3.9,False
T100272,C273,A01,ORDER,2024-01-19 03:40:00,2024-01-19 04:18:00,2024-01-19 10:52:00,4.4,False
T100273,C274,A02,ORDER,2024-04-25 19:46:00,2024-04-25 20:25:00,2024-04-27 23:43:00,4.3,False
T100274,C275,A03,ORDER,2024-02-20 05:14:00,2024-02-20 05:54:00,2024-02-22 00:03:00,3.0,False
T100275,C276,A04,ORDER,2024-02-27 13:35:00,2024-02-27 13:41:00,2024-02-29 12:08:00,4.4,False
T100276,C277,A05,ORDER,2024-02-26 20:56:00,2024-02-26 21:18:00,2024-02-28 21:27:00,3.5,False
T100277,C278,A06,ORDER,2024-04-03 17:07:00,2024-04-03 17:46:00,2024-04-03 21:21:00,4.1,False
T100278,C279,A07,ORDER,2024-01-08 14:28:00,2024-01-08 16:26:00,2024-01-10 23:34:00,3.2,False
T100279,C280,A08,ORDER,2024-01-10 21:18:00,2024-01-10 21:44:00,2024-01-11 21:29:00,3.0,False
T100280,C281,A01,ORDER,2024-02-03 04:14:00,2024-02-03 05:16:00,2024-02-05 03:14:00,3.0,False
T100281,C282,A02,ORDER,2024-02-28 23:07:00,2024-02-29 00:14:00,2024-02-29 20:38:00,3.3,False
T100282,C283,A03,ORDER,2024-03-21 13:21:00,2024-03-21 14:06:00,2024-03-22 18:11:00,3.0,False
T100283,C284,A04,ORDER,2024-02-28 09:50:00,2024-02-28 11:40:00,2024-03-01 12:23:00,3.3,False
T100284,C285,A05,ORDER,2024-02-22 06:08:00,2024-02-22 06:21:00,2024-02-25 01:28:00,4.1,False
T100285,C286,A06,ORDER,2024-04-22 17:52:00,2024-04-22 19:36:00,2024-04-25 09:08:00,3.8,False
T100286,C287,A07,ORDER,2024-01-20 23:25:00,2024-01-21 00:55:00,2024-01-23 03:50:00,5.0,False
T100287,C288,A08,ORDER,2024-03-09 16:33:00,2024-03-09 17:11:00,2024-03-11 07:33:00,4.6,False
T100288,C289,A01,ORDER,2024-03-06 00:47:00,2024-03-06 02:19:00,2024-03-07 15:00:00,3.3,False
T100289,C290,A02,ORDER,2024-02-26 11:15:00,2024-02-26 12:08:00,2024-02-29 08:47:00,3.8,False
T100290,C291,A03,ORDER,2024-04-06 17:34:00,2024-04-06 19:30:00,2024-04-07 08:51:00,3.9,False
T100291,C292,A04,ORDER,2024-02-02 09:32:00,2024-02-02 09:39:00,2024-02-05 06:15:00,3.7,False
T100292,C293,A05,ORDER,2024-04-24 18:33:00,2024-04-24 18:39:00,2024-04-26 17:27:00,4.0,False
T100293,C294,A06,ORDER,2024-02-09 16:58:00,2024-02-09 18:04:00,2024-02-11 13:31:00,4.3,False
T100294,C295,A07,ORDER,2024-03-06 01:36:00,2024-03-06 03:27:00,2024-03-07 20:24:00,4.3,False
T100295,C296,A08,ORDER,2024-03-03 13:23:00,2024-03-03 13:33:00,2024-03-05 23:58:00,3.7,False
T100296,C297,A01,ORDER,2024-04-11 04:07:00,2024-04-11 05:41:00,2024-04-13 05:28:00,4.4,False
T100297,C298,A02,ORDER,2024-02-22 11:40:00,2024-02-22 13:32:00,2024-02-22 18:56:00,3.6,False
T100298,C299,A03,ORDER,2024-02-04 09:13:00,2024-02-04 10:12:00,2024-02-06 17:34:00,4.7,False
T100299,C300,A04,ORDER,2024-01-03 19:21:00,2024-01-03 21:05:00,2024-01-05 23:57:00,4.9,False
T100300,C001,A05,ORDER,2024-02-13 20:50:00,2024-02-13 22:21:00,2024-02-16 14:45:00,3.6,False
T100301,C002,A06,ORDER,2024-04-09 11:04:00,2024-04-09 11:32:00,2024-04-12 06:31:00,4.6,True
T100302,C003,A07,ORDER,2024-01-02 12:53:00,2024-01-02 14:35:00,2024-01-05 09:14:00,4.6,False
T100303,C004,A08,ORDER,2024-04-17 15:01:00,2024-04-17 16:25:00,2024-04-17 18:34:00,4.0,False
T100304,C005,A01,ORDER,2024-03-06 15:43:00,2024-03-06 15:47:00,2024-03-08 13:16:00,3.2,False
T100305,C006,A02,ORDER,2024-01-17 15:14:00,2024-01-17 16:23:00,2024-01-20 10:32:00,4.6,False
T100306,C007,A03,ORDER,2024-02-06 18:47:00,2024-02-06 20:06:00,2024-02-09 16:20:00,3.8,False
T100307,C008,A04,ORDER,2024-03-07 23:34:00,2024-03-08 01:10:00,2024-03-09 15:20:00,3.4,False
T100308,C009,A05,ORDER,2024-02-07 19:52:00,2024-02-07 21:25:00,2024-02-10 13:32:00,4.3,False
T100309,C010,A06,ORDER,2024-01-14 03:13:00,2024-01-14 04:11:00,2024-01-16 18:40:00,3.9,False
T100310,C011,A07,ORDER,2024-03-20 11:25:00,2024-03-20 12:02:00,2024-03-20 12:06:00,3.2,True
T100311,C012,A08,ORDER,2024-03-21 11:04:00,2024-03-21 11:29:00,2024-03-24 02:50:00,5.0,False
T100312,C013,A01,ORDER,2024-01-15 12:12:00,2024-01-15 12:25:00,2024-01-17 10:17:00,3.5,False
T100313,C014,A02,ORDER,2024-02-03 12:40:00,2024-02-03 13:57:00,2024-02-05 06:11:00,4.0,False
T100314,C015,A03,ORDER,2024-01-30 17:13:00,2024-01-30 19:08:00,2024-01-31 06:28:00,4.3,False
T100315,C016,A04,ORDER,2024-03-20 10:06:00,2024-03-20 10:18:00,2024-03-23 04:17:00,3.2,True
T100316,C017,A05,ORDER,2024-03-28 06:19:00,2024-03-28 07:44:00,2024-03-29 03:55:00,4.5,False
T100317,C018,A06,ORDER,2024-03-28 10:58:00,2024-03-28 12:09:00,2024-03-29 17:20:00,4.3,False
T100318,C019,A07,ORDER,2024-04-22 20:30:00,2024-04-22 20:53:00,2024-04-23 18:16:00,4.0,False
T100319,C020,A08,ORDER,2024-04-02 07:28:00,2024-04-02 07:55:00,2024-04-05 05:17:00,4.1,False
T100320,C021,A01,ORDER,2024-02-08 00:29:00,2024-02-08 01:05:00,2024-02-09 11:31:00,4.9,False
T100321,C022,A02,ORDER,2024-01-13 23:25:00,2024-01-14 00:48:00,2024-01-14 08:04:00,4.8,True
T100322,C023,A03,ORDER,2024-03-14 04:41:00,2024-03-14 05:18:00,2024-03-14 05:57:00,3.2,True
T100323,C024,A04,ORDER,2024-04-19 14:28:00,2024-04-19 16:07:00,2024-04-22 13:02:00,3.7,False
T100324,C025,A05,ORDER,2024-04-27 19:12:00,2024-04-27 19:58:00,2024-04-28 12:33:00,4.0,False
T100325,C026,A06,ORDER,2024-01-28 06:35:00,2024-01-28 06:50:00,2024-01-30 14:11:00,4.8,True
T100326,C027,A07,ORDER,2024-01-29 08:09:00,2024-01-29 08:23:00,2024-01-29 10:43:00,4.6,True
T100327,C028,A08,ORDER,2024-01-05 06:43:00,2024-01-05 07:32:00,2024-01-07 23:20:00,3.8,False
T100328,C029,A01,ORDER,2024-01-17 03:35:00,2024-01-17 04:25:00,2024-01-19 02:35:00,4.8,True
T100329,C030,A02,ORDER,2024-03-07 03:40:00,2024-03-07 05:08:00,2024-03-07 20:14:00,3.8,False
T100330,C031,A03,ORDER,2024-03-06 04:28:00,2024-03-06 05:26:00,2024-03-08 20:33:00,3.5,False
T100331,C032,A04,ORDER,2024-02-14 10:59:00,2024-02-14 11:21:00,2024-02-15 08:46:00,4.2,True
T100332,C033,A05,ORDER,2024-02-07 12:44:00,2024-02-07 13:11:00,2024-02-10 12:34:00,3.7,True
T100333,C034,A06,ORDER,2024-04-09 00:23:00,2024-04-09 01:32:00,2024-04-10 19:44:00,4.2,False
T100334,C035,A07,ORDER,2024-02-25 20:18:00,2024-02-25 21:00:00,2024-02-27 04:52:00,3.8,True
T100335,C036,A08,ORDER,2024-04-06 16:13:00,2024-04-06 17:34:00,2024-04-06 20:54:00,4.6,False
T100336,C037,A01,ORDER,2024-04-25 01:41:00,2024-04-25 03:31:00,2024-04-25 20:47:00,4.9,True
T100337,C038,A02,ORDER,2024-02-08 20:13:00,2024-02-08 20:57:00,2024-02-09 00:53:00,3.5,False
T100338,C039,A03,ORDER,2024-01-25 00:43:00,2024-01-25 01:50:00,2024-01-27 14:12:00,4.0,False
T100339,C040,A04,ORDER,2024-04-24 13:27:00,2024-04-24 15:07:00,2024-04-24 21:06:00,4.4,False
T100340,C041,A05,ORDER,2024-03-17 11:09:00,2024-03-17 11:36:00,2024-03-17 19:44:00,3.3,True
T100341,C042,A06,ORDER,2024-02-04 12:03:00,2024-02-04 13:05:00,2024-02-04 21:27:00,4.6,False
T100342,C043,A07,ORDER,2024-03-15 22:56:00,2024-03-15 23:34:00,2024-03-18 21:05:00,4.2,False
T100343,C044,A08,ORDER,2024-03-02 22:14:00,2024-03-02 23:30:00,2024-03-05 20:07:00,3.3,True
T100344,C045,A01,ORDER,2024-04-18 06:41:00,2024-04-18 08:10:00,2024-04-20 10:17:00,4.7,False
T100345,C046,A02,ORDER,2024-01-31 13:54:00,2024-01-31 14:13:00,2024-01-31 19:40:00,3.9,False
T100346,C047,A03,ORDER,2024-04-28 23:01:00,2024-04-28 23:25:00,2024-04-30 11:32:00,3.4,True
T100347,C048,A04,ORDER,2024-04-22 17:29:00,2024-04-22 17:34:00,2024-04-25 13:47:00,3.4,False
T100348,C049,A05,ORDER,2024-01-22 21:18:00,2024-01-22 21:22:00,2024-01-23 04:42:00,4.6,False
T100349,C050,A06,ORDER,2024-01-20 10:26:00,2024-01-20 10:34:00,2024-01-22 19:40:00,4.9,True
T100350,C051,A07,ORDER,2024-03-04 06:47:00,2024-03-04 08:12:00,2024-03-04 08:35:00,3.8,True
T100351,C052,A08,ORDER,2024-01-06 12:15:00,2024-01-06 14:03:00,2024-01-08 22:13:00,3.2,False
T100352,C053,A01,ORDER,2024-02-05 19:36:00,2024-02-05 20:26:00,2024-02-07 11:02:00,3.2,False
T100353,C054,A02,ORDER,2024-02-22 22:17:00,2024-02-23 00:03:00,2024-02-25 14:16:00,4.3,True
T100354,C055,A03,ORDER,2024-04-26 16:27:00,2024-04-26 17:55:00,2024-04-27 22:32:00,3.7,False
T100355,C056,A04,ORDER,2024-04-29 16:57:00,2024-04-29 18:34:00,2024-05-02 01:36:00,3.9,False
T100356,C057,A05,ORDER,2024-01-19 12:17:00,2024-01-19 13:46:00,2024-01-22 01:02:00,3.7,True
T100357,C058,A06,ORDER,2024-04-17 07:40:00,2024-04-17 08:06:00,2024-04-18 07:23:00,3.9,False
T100358,C059,A07,ORDER,2024-01-11 10:08:00,2024-01-11 11:12:00,2024-01-13 08:33:00,4.3,False
T100359,C060,A08,ORDER,2024-03-30 11:56:00,2024-03-30 13:00:00,2024-03-31 21:23:00,4.1,False
T100360,C061,A01,ORDER,2024-04-11 19:34:00,2024-04-11 20:52:00,2024-04-13 02:56:00,3.3,False
T100361,C062,A02,ORDER,2024-04-16 13:19:00,2024-04-16 14:55:00,2024-04-18 22:59:00,4.0,True
T100362,C063,A03,ORDER,2024-01-27 19:02:00,2024-01-27 19:18:00,2024-01-28 11:41:00,3.9,True
T100363,C064,A04,ORDER,2024-04-17 00:39:00,2024-04-17 02:00:00,2024-04-17 09:42:00,4.1,True
T100364,C065,A05,ORDER,2024-01-14 18:09:00,2024-01-14 19:49:00,2024-01-16 05:00:00,3.2,False
T100365,C066,A06,ORDER,2024-03-03 12:10:00,2024-03-03 12:26:00,2024-03-05 23:24:00,3.3,False
T100366,C067,A07,ORDER,2024-02-26 23:57:00,2024-02-27 00:48:00,2024-02-27 12:06:00,4.1,True
T100367,C068,A08,ORDER,2024-02-07 11:19:00,2024-02-07 13:06:00,2024-02-08 12:08:00,3.6,False
T100368,C069,A01,ORDER,2024-01-03 11:29:00,2024-01-03 11:34:00,2024-01-05 11:40:00,4.3,False
T100369,C070,A02,ORDER,2024-04-02 03:03:00,2024-04-02 03:24:00,2024-04-03 13:38:00,3.7,False
T100370,C071,A03,ORDER,2024-02-10 19:21:00,2024-02-10 20:58:00,2024-02-12 15:09:00,3.4,False
T100371,C072,A04,ORDER,2024-03-20 16:50:00,2024-03-20 17:13:00,2024-03-22 07:05:00,4.3,False
T100372,C073,A05,ORDER,2024-02-19 20:41:00,2024-02-19 22:06:00,2024-02-22 07:06:00,3.8,False
T100373,C074,A06,ORDER,2024-02-14 02:13:00,2024-02-14 04:01:00,2024-02-16 17:17:00,3.3,False
T100374,C075,A07,ORDER,2024-04-16 05:04:00,2024-04-16 06:05:00,2024-04-17 13:42:00,4.6,False
T100375,C076,A08,ORDER,2024-01-12 21:02:00,2024-01-12 22:01:00,2024-01-14 04:23:00,3.9,False
T100376,C077,A01,ORDER,2024-03-29 01:00:00,2024-03-29 01:53:00,2024-03-29 21:25:00,4.8,True
T100377,C078,A02,ORDER,2024-03-30 12:11:00,2024-03-30 12:57:00,2024-03-31 20:24:00,3.4,False
T100378,C079,A03,ORDER,2024-02-15 09:42:00,2024-02-15 10:29:00,2024-02-17 22:00:00,4.8,False
T100379,C080,A04,ORDER,2024-02-01 22:32:00,2024-02-01 23:39:00,2024-02-03 10:54:00,4.6,True
T100380,C081,A05,ORDER,2024-01-01 20:33:00,2024-01-01 22:20:00,2024-01-03 22:27:00,3.2,True
T100381,C082,A06,ORDER,2024-04-22 21:31:00,2024-04-22 23:28:00,2024-04-24 03:55:00,4.1,False
T100382,C083,A07,ORDER,2024-04-23 06:56:00,2024-04-23 08:40:00,2024-04-25 09:57:00,4.3,True
T100383,C084,A08,ORDER,2024-01-29 14:06:00,2024-01-29 14:22:00,2024-01-31 17:32:00,4.0,False
T100384,C085,A01,ORDER,2024-01-04 16:48:00,2024-01-04 17:26:00,2024-01-06 07:03:00,3.8,True
T100385,C086,A02,ORDER,2024-01-15 23:13:00,2024-01-16 00:44:00,2024-01-18 18:31:00,4.9,True
T100386,C087,A03,ORDER,2024-01-09 00:10:00,2024-01-09 01:16:00,2024-01-11 15:17:00,4.4,False
T100387,C088,A04,ORDER,2024-04-09 23:26:00,2024-04-10 00:08:00,2024-04-10 11:15:00,4.9,True
T100388,C089,A05,ORDER,2024-04-17 08:31:00,2024-04-17 09:10:00,2024-04-18 01:18:00,4.7,True
T100389,C090,A06,ORDER,2024-01-19 03:04:00,2024-01-19 03:20:00,2024-01-21 23:50:00,4.6,False
T100390,C091,A07,ORDER,2024-03-30 14:46:00,2024-03-30 15:27:00,2024-03-31 19:59:00,4.5,False
T100391,C092,A08,ORDER,2024-01-22 18:45:00,2024-01-22 19:37:00,2024-01-23 17:26:00,4.3,False
T100392,C093,A01,ORDER,2024-02-14 03:06:00,2024-02-14 03:57:00,2024-02-16 12:31:00,4.8,False
T100393,C094,A02,ORDER,2024-03-12 00:58:00,2024-03-12 02:05:00,2024-03-13 20:31:00,4.2,True
T100394,C095,A03,ORDER,2024-03-27 21:31:00,2024-03-27 22:05:00,2024-03-28 07:31:00,3.2,False
T100395,C096,A04,ORDER,2024-04-14 22:24:00,2024-04-14 22:51:00,2024-04-15 05:27:00,4.2,False
T100396,C097,A05,ORDER,2024-01-06 03:45:00,2024-01-06 05:31:00,2024-01-08 14:01:00,3.2,True
T100397,C098,A06,ORDER,2024-01-24 21:41:00,2024-01-24 22:31:00,2024-01-27 04:52:00,4.9,True
T100398,C099,A07,ORDER,2024-02-03 21:50:00,2024-02-03 22:22:00,2024-02-04 23:32:00,4.3,False
T100399,C100,A08,ORDER,2024-02-07 23:56:00,2024-02-08 01:13:00,2024-02-10 14:05:00,4.1,True
T100400,C101,A01,ORDER,2024-04-29 05:11:00,2024-04-29 06:17:00,2024-04-29 14:39:00,3.4,True
T100401,C102,A02,ORDER,2024-04-03 13:53:00,2024-04-03 15:03:00,2024-04-06 04:31:00,4.0,False
T100402,C103,A03,ORDER,2024-02-08 23:51:00,2024-02-09 00:19:00,2024-02-09 06:00:00,3.7,False
T100403,C104,A04,ORDER,2024-04-26 21:39:00,2024-04-26 23:06:00,2024-04-28 19:37:00,4.4,False
T100404,C105,A05,ORDER,2024-02-29 14:30:00,2024-02-29 14:55:00,2024-03-03 03:16:00,4.2,True
T100405,C106,A06,ORDER,2024-03-01 04:43:00,2024-03-01 06:23:00,2024-03-03 01:29:00,4.0,False
T100406,C107,A07,ORDER,2024-02-22 02:01:00,2024-02-22 02:53:00,2024-02-24 10:11:00,3.5,False
T100407,C108,A08,ORDER,2024-01-18 06:13:00,2024-01-18 07:03:00,2024-01-19 07:17:00,4.1,False
T100408,C109,A01,ORDER,2024-04-22 01:33:00,2024-04-22 02:21:00,2024-04-22 22:38:00,3.9,False
T100409,C110,A02,ORDER,2024-01-02 04:41:00,2024-01-02 05:33:00,2024-01-03 00:11:00,4.7,False
T100410,C111,A03,ORDER,2024-01-21 01:47:00,2024-01-21 03:07:00,2024-01-21 10:36:00,4.8,True
T100411,C112,A04,ORDER,2024-01-28 18:17:00,2024-01-28 19:18:00,2024-01-29 14:36:00,4.5,False
T100412,C113,A05,ORDER,2024-02-03 14:09:00,2024-02-03 14:26:00,2024-02-04 08:19:00,3.6,False
T100413,C114,A06,ORDER,2024-01-16 12:25:00,2024-01-16 13:34:00,2024-01-18 19:01:00,3.1,False
T100414,C115,A07,ORDER,2024-01-03 19:25:00,2024-01-03 19:59:00,2024-01-04 11:08:00,4.9,False
T100415,C116,A08,ORDER,2024-03-22 09:51:00,2024-03-22 10:06:00,2024-03-22 22:12:00,5.0,False
T100416,C117,A01,ORDER,2024-04-26 09:40:00,2024-04-26 11:21:00,2024-04-28 14:34:00,3.3,False
T100417,C118,A02,ORDER,2024-01-15 04:57:00,2024-01-15 05:36:00,2024-01-16 19:54:00,4.4,True
T100418,C119,A03,ORDER,2024-02-05 10:40:00,2024-02-05 11:52:00,2024-02-06 02:34:00,3.9,False
T100419,C120,A04,ORDER,2024-03-01 04:11:00,2024-03-01 04:34:00,2024-03-03 07:09:00,3.3,False
T100420,C121,A05,ORDER,2024-04-21 14:08:00,2024-04-21 14:50:00,2024-04-22 06:05:00,5.0,False
T100421,C122,A06,ORDER,2024-03-24 23:56:00,2024-03-25 00:44:00,2024-03-27 08:36:00,4.9,True
T100422,C123,A07,ORDER,2024-04-01 12:47:00,2024-04-01 13:05:00,2024-04-01 15:35:00,5.0,False
T100423,C124,A08,ORDER,2024-03-10 07:10:00,2024-03-10 09:06:00,2024-03-12 01:51:00,3.3,False
T100424,C125,A01,ORDER,2024-02-20 16:30:00,2024-02-20 17:09:00,2024-02-22 11:40:00,4.0,False
T100425,C126,A02,ORDER,2024-01-24 19:40:00,2024-01-24 20:51:00,2024-01-25 22:49:00,4.8,False
T100426,C127,A03,ORDER,2024-04-13 11:19:00,2024-04-13 12:28:00,2024-04-15 13:04:00,4.4,False
T100427,C128,A04,ORDER,2024-04-06 06:00:00,2024-04-06 06:53:00,2024-04-07 09:39:00,3.9,True
T100428,C129,A05,ORDER,2024-01-04 17:07:00,2024-01-04 18:18:00,2024-01-06 16:20:00,4.0,False
T100429,C130,A06,ORDER,2024-03-26 04:29:00,2024-03-26 05:38:00,2024-03-26 20:58:00,3.1,False
T100430,C131,A07,ORDER,2024-01-11 23:56:00,2024-01-12 00:08:00,2024-01-13 17:05:00,4.2,False
T100431,C132,A08,ORDER,2024-03-29 07:37:00,2024-03-29 08:58:00,2024-03-31 14:11:00,4.7,False
T100432,C133,A01,ORDER,2024-04-09 08:24:00,2024-04-09 08:40:00,2024-04-12 05:58:00,3.0,False
T100433,C134,A02,ORDER,2024-01-16 17:26:00,2024-01-16 18:19:00,2024-01-17 19:41:00,3.3,False
T100434,C135,A03,ORDER,2024-02-22 00:17:00,2024-02-22 01:02:00,2024-02-23 10:35:00,4.0,True
T100435,C136,A04,ORDER,2024-01-15 04:52:00,2024-01-15 05:47:00,2024-01-16 15:25:00,4.1,False
T100436,C137,A05,ORDER,2024-03-09 03:00:00,2024-03-09 03:11:00,2024-03-11 16:59:00,3.7,False
T100437,C138,A06,ORDER,2024-04-21 09:23:00,2024-04-21 10:48:00,2024-04-24 06:42:00,3.1,False
T100438,C139,A07,ORDER,2024-01-10 13:17:00,2024-01-10 14:08:00,2024-01-12 11:58:00,4.5,True
T100439,C140,A08,ORDER,2024-02-17 04:18:00,2024-02-17 04:28:00,2024-02-19 15:35:00,3.5,False
T100440,C141,A01,ORDER,2024-04-26 08:15:00,2024-04-26 08:18:00,2024-04-26 14:46:00,4.3,True
T100441,C142,A02,ORDER,2024-02-06 18:31:00,2024-02-06 19:37:00,2024-02-09 01:18:00,4.1,False
T100442,C143,A03,ORDER,2024-01-16 22:33:00,2024-01-16 23:53:00,2024-01-19 08:58:00,3.9,False
T100443,C144,A04,ORDER,2024-02-28 00:20:00,2024-02-28 01:27:00,2024-03-01 03:56:00,4.2,False
T100444,C145,A05,ORDER,2024-03-02 15:03:00,2024-03-02 16:30:00,2024-03-04 09:20:00,4.4,True
T100445,C146,A06,ORDER,2024-03-20 00:36:00,2024-03-20 02:07:00,2024-03-22 17:25:00,4.1,False
T100446,C147,A07,ORDER,2024-02-07 12:29:00,2024-02-07 14:14:00,2024-02-09 11:42:00,4.1,False
T100447,C148,A08,ORDER,2024-04-24 21:06:00,2024-04-24 23:03:00,2024-04-27 10:07:00,3.9,False
T100448,C149,A01,ORDER,2024-03-03 19:09:00,2024-03-03 20:55:00,2024-03-04 08:32:00,3.9,False
T100449,C150,A02,ORDER,2024-02-04 05:35:00,2024-02-04 07:11:00,2024-02-06 05:39:00,4.0,True
T100450,C151,A03,ORDER,2024-04-25 06:12:00,2024-04-25 07:05:00,2024-04-26 13:58:00,3.9,True
T100451,C152,A04,ORDER,2024-04-20 18:48:00,2024-04-20 19:49:00,2024-04-23 09:23:00,3.9,True
T100452,C153,A05,ORDER,2024-02-29 19:40:00,2024-02-29 20:55:00,2024-03-03 11:07:00,3.4,False
T100453,C154,A06,ORDER,2024-01-03 06:44:00,2024-01-03 07:06:00,2024-01-05 19:34:00,4.4,True
T100454,C155,A07,ORDER,2024-03-12 00:04:00,2024-03-12 01:26:00,2024-03-12 15:58:00,3.3,False
T100455,C156,A08,ORDER,2024-03-07 10:40:00,2024-03-07 11:51:00,2024-03-08 22:21:00,4.8,False
T100456,C157,A01,ORDER,2024-01-18 14:52:00,2024-01-18 15:55:00,2024-01-18 15:22:00,4.2,False
T100457,C158,A02,ORDER,2024-03-17 10:39:00,2024-03-17 12:19:00,2024-03-20 09:11:00,3.1,False
T100458,C159,A03,ORDER,2024-04-10 22:26:00,2024-04-10 23:49:00,2024-04-11 17:20:00,4.3,False
T100459,C160,A04,ORDER,2024-01-13 19:31:00,2024-01-13 21:23:00,2024-01-15 16:39:00,3.7,False
T100460,C161,A05,ORDER,2024-03-27 18:54:00,2024-03-27 20:51:00,2024-03-29 06:15:00,4.9,False
T100461,C162,A06,ORDER,2024-01-17 00:29:00,2024-01-17 02:08:00,2024-01-19 17:39:00,4.9,False
T100462,C163,A07,ORDER,2024-03-30 20:29:00,2024-03-30 21:06:00,2024-04-02 07:42:00,4.7,True
